"","literature.path","explained.by"
"2612","SREBP1 (nuclear)->TSC1","NF"
"2613","SREBP1 (nuclear)->NCOA1 (SRC1)","NF"
"2614","SREBP1 (nuclear)->MEK2(MAP2K2)","NF"
"2615","SREBP1 (nuclear)->Cyclin D","NF"
"2616","SREBP1 (nuclear)->HSP40","NF"
"2617","SREBP1 (nuclear)->NF-AT2(NFATC1)","NF"
"2618","SREBP1 (nuclear)->HNF4-alpha","NF"
"2619","SREBP1 (nuclear)->c-Myc","NF"
"2620","SREBP1 (nuclear)->NCOA3 (pCIP/SRC3)","NF"
"2621","SREBP1 (nuclear)->GCR-alpha","NF"
"2622","SREBP1 (nuclear)->Androgen receptor","NF"
"2623","SREBP1 (nuclear)->PAX3","NF"
"2624","SREBP1 (nuclear)->B-Raf","NF"
"2625","SREBP1 (nuclear)->PLK1","NF"
"2626","SREBP1 (nuclear)->RAF1","NF"
"2627","SREBP1 (nuclear)->RARalpha","NF"
"2628","SREBP1 (nuclear)->NRF2","NF"
"2629","SREBP1 (nuclear)->ESR2","NF"
"2630","SREBP1 (nuclear)->p73","NF"
"2631","SREBP1 (nuclear)->NOTCH1 (NICD)","NF"
"2632","SREBP1 (nuclear)->AKT1","NF"
"2633","SREBP1 (nuclear)->FAK1","NF"
"2634","SREBP1 (nuclear)->p70 S6 kinase2","NF"
"2635","SREBP1 (nuclear)->IKK-beta","NF"
"2636","SREBP1 (nuclear)->Wee1B","NF"
"2637","SREBP1 (nuclear)->IQGAP1","NF"
"2638","SREBP1 (nuclear)->Cyclin D1","NF"
"2639","SREBP1 (nuclear)->PKC-zeta","NF"
"2640","SREBP1 (nuclear)->p90RSK2(RPS6KA3)","NF"
"2641","SREBP1 (nuclear)->PRKAB1","NF"
"2642","SREBP1 (nuclear)->ERK2 (MAPK1)","NF"
"2643","SREBP1 (nuclear)->ErbB4","NF"
"2644","SREBP1 (nuclear)->Huntingtin","NF"
"2645","SREBP1 (nuclear)->ETS1","NF"
"2646","SREBP1 (nuclear)->M-Ras","NF"
"2647","SREBP1 (nuclear)->Beta-catenin","NF"
"2648","SREBP1 (nuclear)->Sirtuin1","NF"
"2649","SREBP1 (nuclear)->H-Ras","NF"
"2650","SREBP1 (nuclear)->JNK2(MAPK9)","NF"
"2651","SREBP1 (nuclear)->p53","NF"
"2652","SREBP1 (nuclear)->Oct-3/4","NF"
"2653","SREBP1 (nuclear)->AML1 (RUNX1)","NF"
"2654","SREBP1 (nuclear)->PAK1","NF"
"2655","SREBP1 (nuclear)->KLF5","NF"
"2656","SREBP1 (nuclear)->HSP70","NF"
"2657","SREBP1 (nuclear)->SIK","NF"
"2658","SREBP1 (nuclear)->TFIIB","NF"
"2659","SREBP1 (nuclear)->Cyclin B1","NF"
"2660","SREBP1 (nuclear)->AFX1","NF"
"2661","SREBP1 (nuclear)->VIL2 (ezrin)","NF"
"2662","SREBP1 (nuclear)->CARM1","NF"
"2663","SREBP1 (nuclear)->TC21","NF"
"2664","SREBP1 (nuclear)->LEPR","NF"
"2665","SREBP1 (nuclear)->GRB2","NF"
"2666","SREBP1 (nuclear)->ATP1A1","NF"
"2667","SREBP1 (nuclear)->MEK1/2","NF"
"2668","SREBP1 (nuclear)->MITF","NF"
"2669","SREBP1 (nuclear)->MUC1","NF"
"2670","SREBP1 (nuclear)->ErbB3","NF"
"2671","SREBP1 (nuclear)->Itch","NF"
"2672","SREBP1 (nuclear)->LRP6","NF"
"2673","SREBP1 (nuclear)->EGR1","NF"
"2674","SREBP1 (nuclear)->PP1-cat","NF"
"2675","SREBP1 (nuclear)->GSK3A","NF"
"2676","SREBP1 (nuclear)->c-Fos","NF"
"2677","SREBP1 (nuclear)->YB-1","NF"
"2678","SREBP1 (nuclear)->PTEN","NF"
"2679","SREBP1 (nuclear)->N-Myc","NF"
"2680","SREBP1 (nuclear)->PIK3C3","NF"
"2681","SREBP1 (nuclear)->IRS-1","NF"
"2682","SREBP1 (nuclear)->JunB","NF"
"2683","SREBP1 (nuclear)->RelB (NF-kB subunit)","NF"
"2684","SREBP1 (nuclear)->Bcl-3","NF"
"2685","SREBP1 (nuclear)->BMAL1","NF"
"2686","SREBP1 (nuclear)->YY1","NF"
"2687","SREBP1 (nuclear)->Aurora-A","NF"
"2688","SREBP1 (nuclear)->ERK1 (MAPK3)","NF"
"2689","SREBP1 (nuclear)->c-Jun","NF"
"2690","SREBP1 (nuclear)->K-RAS","NF"
"2691","SREBP1 (nuclear)->Synapsin I","NF"
"2692","SREBP1 (nuclear)->PSD-95","NF"
"2693","SREBP1 (nuclear)->DNA-PK","NF"
"2694","SREBP1 (nuclear)->Laforin","NF"
"2695","SREBP1 (nuclear)->CBP","NF"
"2696","SREBP1 (nuclear)->Calpain 2(m)","NF"
"2697","SREBP1 (nuclear)->STAT5B","NF"
"2698","SREBP1 (nuclear)->PKC-delta","NF"
"2699","SREBP1 (nuclear)->STAT1","NF"
"2700","SREBP1 (nuclear)->MMP-2","NF"
"2701","SREBP1 (nuclear)->REV-ERBalpha","NF"
"2702","SREBP1 (nuclear)->PKC-alpha","NF"
"2703","SREBP1 (nuclear)->Axin1","NF"
"2704","SREBP1 (nuclear)->PKA-cat alpha","NF"
"2705","SREBP1 (nuclear)->PI-TP","NF"
"2706","SREBP1 (nuclear)->NR2B","NF"
"2707","SREBP1 (nuclear)->Plectin 1","NF"
"2708","SREBP1 (nuclear)->PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2","NF"
"2709","SREBP1 (nuclear)->Rac1","NF"
"2710","SREBP1 (nuclear)->TGF-alpha","NF"
"2711","SREBP1 (nuclear)->IGF-1 receptor","NF"
"2712","SREBP1 (nuclear)->IKK (cat)","NF"
"2713","SREBP1 (nuclear)->JAK2","NF"
"2714","SREBP1 (nuclear)->SOS","NF"
"2715","SREBP1 (nuclear)->PDK (PDPK1)","NF"
"2716","SREBP1 (nuclear)->Shc","NF"
"2717","SREBP1 (nuclear)->I-kB","NF"
"2718","SREBP1 (nuclear)->APC protein","NF"
"2719","SREBP1 (nuclear)->Axin","NF"
"2720","SREBP1 (nuclear)->FRAT1","NF"
"2721","SREBP1 (nuclear)->HSF1","NF"
"2722","SREBP1 (nuclear)->IKK-gamma","NF"
"2723","SREBP1 (nuclear)->A-Raf-1","NF"
"2724","SREBP1 (nuclear)->ERK1/2","NF"
"2725","SREBP1 (nuclear)->ERK5 (MAPK7)","NF"
"2726","SREBP1 (nuclear)->Kinase MYT1","NF"
"2727","SREBP1 (nuclear)->CDC25B","NF"
"2728","SREBP1 (nuclear)->Gephyrin","NF"
"2729","SREBP1 (nuclear)->RIPK1","NF"
"2730","SREBP1 (nuclear)->RAP-1A","NF"
"2731","SREBP1 (nuclear)->VAV-2","NF"
"2732","SREBP1 (nuclear)->p120GAP","NF"
"2733","SREBP1 (nuclear)->ErbB2","NF"
"2734","SREBP1 (nuclear)->R-Ras","NF"
"2735","SREBP1 (nuclear)->CDC42","NF"
"2736","SREBP1 (nuclear)->JAK1","NF"
"2737","SREBP1 (nuclear)->SP1","NF"
"2738","SREBP1 (nuclear)->TCF7L2 (TCF4)","NF"
"2739","SREBP1 (nuclear)->Amphiregulin","NF"
"2740","SREBP1 (nuclear)->ILK","NF"
"2741","SREBP1 (nuclear)->Paxillin","NF"
"2742","SREBP1 (nuclear)->SHP-2","NF"
"2743","SREBP1 (nuclear)->Securin","NF"
"2744","SREBP1 (nuclear)->Raptor","NF"
"2745","SREBP1 (nuclear)->SynGAP","NF"
"2746","SREBP1 (nuclear)->RHEB2","NF"
"2747","SREBP1 (nuclear)->AFAP","NF"
"2748","SREBP1 (nuclear)->Progesterone receptor","NF"
"2749","SREBP1 (nuclear)->PP2A catalytic","NF"
"2750","SREBP1 (nuclear)->Talin","NF"
"2751","SREBP1 (nuclear)->Prolactin receptor","NF"
"2752","SREBP1 (nuclear)->CDC25A","NF"
"2753","SREBP1 (nuclear)->CDC25C","NF"
"2754","SREBP1 (nuclear)->RIPK2","NF"
"2755","SREBP1 (nuclear)->PKC-eta","NF"
"2756","SREBP1 (nuclear)->Rictor","NF"
"2757","SREBP1 (nuclear)->ESPL1","NF"
"2758","SREBP1 (nuclear)->PKC-theta","NF"
"2759","SREBP1 (nuclear)->NF-kB2 (p52)","NF"
"2760","SREBP1 (nuclear)->WDR3","NF"
"2761","SREBP1 (nuclear)->G-protein alpha-i2","NF"
"2762","SREBP1 (nuclear)->RXR","NF"
"2763","SREBP1 (nuclear)->PKC-epsilon","NF"
"2764","SREBP1 (nuclear)->GRP78","NF"
"2765","SREBP1 (nuclear)->PKC-mu","NF"
"2766","SREBP1 (nuclear)->NF-kB1 (p50)","NF"
"2767","SREBP1 (nuclear)->STAT5A","NF"
"2768","SREBP1 (nuclear)->COL1A2","NF"
"2769","SREBP1 (nuclear)->TRUB2","NF"
"2770","SREBP1 (nuclear)->Lef-1","NF"
"2771","SREBP1 (nuclear)->BRG1","NF"
"2772","SREBP1 (nuclear)->PKC-lambda/iota","NF"
"2773","FAP-1->MEK1(MAP2K1)","NF"
"2774","FAP-1->C/EBPalpha","NF"
"2775","FAP-1->MTOR","NF"
"2776","FAP-1->GSK3B","NF"
"2777","FAP-1->NF-kB","NF"
"2778","FAP-1->CREB1","NF"
"2779","FAP-1->ADAM17","NF"
"2780","FAP-1->RelA (p65 NF-kB subunit)","NF"
"2781","FAP-1->PRKAA1","NF"
"2782","FAP-1->SRC","NF"
"2783","FAP-1->ITGB4","NF"
"2784","FAP-1->E2F1","NF"
"2785","FAP-1->STK11","NF"
"2786","FAP-1->SREBP1 (nuclear)","NF"
"2787","FAP-1->c-IAP2","NF"
"2788","FAP-1->FOXO3A","NF"
"2789","FAP-1->PKA-cat (cAMP-dependent)","NF"
"2790","FAP-1->RPS6KB1","NF"
"2791","FAP-1->CaMKK2","NF"
"2792","FAP-1->DEPTOR","NF"
"2793","FAP-1->CDK1 (p34)","NF"
"2794","FAP-1->STAT3","NF"
"2795","FAP-1->MLK3(MAP3K11)","NF"
"2796","FAP-1->EGFR","NF"
"2797","FAP-1->p90Rsk","NF"
"2798","FAP-1->GSK3A/beta","NF"
"2799","FAP-1->TSC2","NF"
"2800","FAP-1->NF-AT1(NFATC2)","NF"
"2801","FAP-1->C/EBPbeta","NF"
"2802","FAP-1->c-Abl","NF"
"2803","FAP-1->p300","NF"
"2804","FAP-1->AKT(PKB)","NF"
"2805","FAP-1->BCL10","NF"
"2806","FAP-1->RPS6KA1","NF"
"2807","FAP-1->SRF","NF"
"2808","FAP-1->RACK1","NF"
"2809","FAP-1->ESR1 (nuclear)","NF"
"2810","FAP-1->TSC1","NF"
"2811","FAP-1->NCOA1 (SRC1)","NF"
"2812","FAP-1->MEK2(MAP2K2)","NF"
"2813","FAP-1->Cyclin D","NF"
"2814","FAP-1->HSP40","NF"
"2815","FAP-1->NF-AT2(NFATC1)","NF"
"2816","FAP-1->HNF4-alpha","NF"
"2817","FAP-1->c-Myc","NF"
"2818","FAP-1->NCOA3 (pCIP/SRC3)","NF"
"2819","FAP-1->GCR-alpha","NF"
"2820","FAP-1->Androgen receptor","NF"
"2821","FAP-1->PAX3","NF"
"2822","FAP-1->B-Raf","NF"
"2823","FAP-1->PLK1","NF"
"2824","FAP-1->RAF1","NF"
"2825","FAP-1->RARalpha","NF"
"2826","FAP-1->NRF2","NF"
"2827","FAP-1->ESR2","NF"
"2828","FAP-1->p73","NF"
"2829","FAP-1->NOTCH1 (NICD)","NF"
"2830","FAP-1->AKT1","NF"
"2831","FAP-1->FAK1","NF"
"2832","FAP-1->p70 S6 kinase2","NF"
"2833","FAP-1->IKK-beta","NF"
"2834","FAP-1->Wee1B","NF"
"2835","FAP-1->IQGAP1","NF"
"2836","FAP-1->Cyclin D1","NF"
"2837","FAP-1->PKC-zeta","NF"
"2838","FAP-1->p90RSK2(RPS6KA3)","NF"
"2839","FAP-1->PRKAB1","NF"
"2840","FAP-1->ERK2 (MAPK1)","NF"
"2841","FAP-1->ErbB4","NF"
"2842","FAP-1->Huntingtin","NF"
"2843","FAP-1->ETS1","NF"
"2844","FAP-1->M-Ras","NF"
"2845","FAP-1->Beta-catenin","NF"
"2846","FAP-1->Sirtuin1","NF"
"2847","FAP-1->H-Ras","NF"
"2848","FAP-1->JNK2(MAPK9)","NF"
"2849","FAP-1->p53","NF"
"2850","FAP-1->Oct-3/4","NF"
"2851","FAP-1->AML1 (RUNX1)","NF"
"2852","FAP-1->PAK1","NF"
"2853","FAP-1->KLF5","NF"
"2854","FAP-1->HSP70","NF"
"2855","FAP-1->SIK","NF"
"2856","FAP-1->TFIIB","NF"
"2857","FAP-1->Cyclin B1","NF"
"2858","FAP-1->AFX1","NF"
"2859","FAP-1->VIL2 (ezrin)","NF"
"2860","FAP-1->CARM1","NF"
"2861","FAP-1->TC21","NF"
"2862","FAP-1->LEPR","NF"
"2863","FAP-1->GRB2","NF"
"2864","FAP-1->ATP1A1","NF"
"2865","FAP-1->MEK1/2","NF"
"2866","FAP-1->MITF","NF"
"2867","FAP-1->MUC1","NF"
"2868","FAP-1->ErbB3","NF"
"2869","FAP-1->Itch","NF"
"2870","FAP-1->LRP6","NF"
"2871","FAP-1->EGR1","NF"
"2872","FAP-1->PP1-cat","NF"
"2873","FAP-1->GSK3A","NF"
"2874","FAP-1->c-Fos","NF"
"2875","FAP-1->YB-1","NF"
"2876","FAP-1->PTEN","NF"
"2877","FAP-1->N-Myc","NF"
"2878","FAP-1->PIK3C3","NF"
"2879","FAP-1->IRS-1","NF"
"2880","FAP-1->JunB","NF"
"2881","FAP-1->RelB (NF-kB subunit)","NF"
"2882","FAP-1->Bcl-3","NF"
"2883","FAP-1->BMAL1","NF"
"2884","FAP-1->YY1","NF"
"2885","FAP-1->Aurora-A","NF"
"2886","FAP-1->ERK1 (MAPK3)","NF"
"2887","FAP-1->c-Jun","NF"
"2888","FAP-1->K-RAS","NF"
"2889","FAP-1->Synapsin I","NF"
"2890","FAP-1->PSD-95","NF"
"2891","FAP-1->DNA-PK","NF"
"2892","FAP-1->Laforin","NF"
"2893","FAP-1->CBP","NF"
"2894","FAP-1->Calpain 2(m)","NF"
"2895","FAP-1->STAT5B","NF"
"2896","FAP-1->PKC-delta","NF"
"2897","FAP-1->STAT1","NF"
"2898","FAP-1->MMP-2","NF"
"2899","FAP-1->REV-ERBalpha","NF"
"2900","FAP-1->PKC-alpha","NF"
"2901","FAP-1->Axin1","NF"
"2902","FAP-1->PKA-cat alpha","NF"
"2903","FAP-1->PI-TP","NF"
"2904","FAP-1->NR2B","NF"
"2905","FAP-1->Plectin 1","NF"
"2906","FAP-1->PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2","NF"
"2907","FAP-1->Rac1","NF"
"2908","FAP-1->TGF-alpha","NF"
"2909","FAP-1->IGF-1 receptor","NF"
"2910","FAP-1->IKK (cat)","NF"
"2911","FAP-1->JAK2","NF"
"2912","FAP-1->SOS","NF"
"2913","FAP-1->PDK (PDPK1)","NF"
"2914","FAP-1->Shc","NF"
"2915","FAP-1->I-kB","NF"
"2916","FAP-1->APC protein","NF"
"2917","FAP-1->Axin","NF"
"2918","FAP-1->FRAT1","NF"
"2919","FAP-1->HSF1","NF"
"2920","FAP-1->IKK-gamma","NF"
"2921","FAP-1->A-Raf-1","NF"
"2922","FAP-1->ERK1/2","NF"
"2923","FAP-1->ERK5 (MAPK7)","NF"
"2924","FAP-1->Kinase MYT1","NF"
"2925","FAP-1->CDC25B","NF"
"2926","FAP-1->Gephyrin","NF"
"2927","FAP-1->RIPK1","NF"
"2928","FAP-1->RAP-1A","NF"
"2929","FAP-1->VAV-2","NF"
"2930","FAP-1->p120GAP","NF"
"2931","FAP-1->ErbB2","NF"
"2932","FAP-1->R-Ras","NF"
"2933","FAP-1->CDC42","NF"
"2934","FAP-1->JAK1","NF"
"2935","FAP-1->SP1","NF"
"2936","FAP-1->TCF7L2 (TCF4)","NF"
"2937","FAP-1->Amphiregulin","NF"
"2938","FAP-1->ILK","NF"
"2939","FAP-1->Paxillin","NF"
"2940","FAP-1->SHP-2","NF"
"2941","FAP-1->Securin","NF"
"2942","FAP-1->Raptor","NF"
"2943","FAP-1->SynGAP","NF"
"2944","FAP-1->RHEB2","NF"
"2945","FAP-1->AFAP","NF"
"2946","FAP-1->Progesterone receptor","NF"
"2947","FAP-1->PP2A catalytic","NF"
"2948","FAP-1->Talin","NF"
"2949","FAP-1->Prolactin receptor","NF"
"2950","FAP-1->CDC25A","NF"
"2951","FAP-1->CDC25C","NF"
"2952","FAP-1->RIPK2","NF"
"2953","FAP-1->PKC-eta","NF"
"2954","FAP-1->Rictor","NF"
"2955","FAP-1->ESPL1","NF"
"2956","FAP-1->PKC-theta","NF"
"2957","FAP-1->NF-kB2 (p52)","NF"
"2958","FAP-1->WDR3","NF"
"2959","FAP-1->G-protein alpha-i2","NF"
"2960","FAP-1->RXR","NF"
"2961","FAP-1->PKC-epsilon","NF"
"2962","FAP-1->GRP78","NF"
"2963","FAP-1->PKC-mu","NF"
"2964","FAP-1->NF-kB1 (p50)","NF"
"2965","FAP-1->STAT5A","NF"
"2966","FAP-1->COL1A2","NF"
"2967","FAP-1->TRUB2","NF"
"2968","FAP-1->Lef-1","NF"
"2969","FAP-1->BRG1","NF"
"2970","FAP-1->PKC-lambda/iota","NF"
"2971","c-IAP2->MEK1(MAP2K1)","NF"
"2972","c-IAP2->C/EBPalpha","NF"
"2973","c-IAP2->MTOR","NF"
"2974","c-IAP2->GSK3B","NF"
"2975","c-IAP2->NF-kB","NF"
"2976","c-IAP2->CREB1","NF"
"2977","c-IAP2->ADAM17","NF"
"2978","c-IAP2->RelA (p65 NF-kB subunit)","NF"
"2979","c-IAP2->PRKAA1","NF"
"2980","c-IAP2->SRC","NF"
"2981","c-IAP2->ITGB4","NF"
"2982","c-IAP2->E2F1","NF"
"2983","c-IAP2->STK11","NF"
"2984","c-IAP2->SREBP1 (nuclear)","NF"
"2985","c-IAP2->FAP-1","NF"
"2986","c-IAP2->FOXO3A","NF"
"2987","c-IAP2->PKA-cat (cAMP-dependent)","NF"
"2988","c-IAP2->RPS6KB1","NF"
"2989","c-IAP2->CaMKK2","NF"
"2990","c-IAP2->DEPTOR","NF"
"2991","c-IAP2->CDK1 (p34)","NF"
"2992","c-IAP2->STAT3","NF"
"2993","c-IAP2->MLK3(MAP3K11)","NF"
"2994","c-IAP2->EGFR","NF"
"2995","c-IAP2->p90Rsk","NF"
"2996","c-IAP2->GSK3A/beta","NF"
"2997","c-IAP2->TSC2","NF"
"2998","c-IAP2->NF-AT1(NFATC2)","NF"
"2999","c-IAP2->C/EBPbeta","NF"
"3000","c-IAP2->c-Abl","NF"
"3001","c-IAP2->p300","NF"
"3002","c-IAP2->AKT(PKB)","NF"
"3003","c-IAP2->BCL10","NF"
"3004","c-IAP2->RPS6KA1","NF"
"3005","c-IAP2->SRF","NF"
"3006","c-IAP2->RACK1","NF"
"3007","c-IAP2->ESR1 (nuclear)","NF"
"3008","c-IAP2->TSC1","NF"
"3009","c-IAP2->NCOA1 (SRC1)","NF"
"3010","c-IAP2->MEK2(MAP2K2)","NF"
"3011","c-IAP2->Cyclin D","NF"
"3012","c-IAP2->HSP40","NF"
"3013","c-IAP2->NF-AT2(NFATC1)","NF"
"3014","c-IAP2->HNF4-alpha","NF"
"3015","c-IAP2->c-Myc","NF"
"3016","c-IAP2->NCOA3 (pCIP/SRC3)","NF"
"3017","c-IAP2->GCR-alpha","NF"
"3018","c-IAP2->Androgen receptor","NF"
"3019","c-IAP2->PAX3","NF"
"3020","c-IAP2->B-Raf","NF"
"3021","c-IAP2->PLK1","NF"
"3022","c-IAP2->RAF1","NF"
"3023","c-IAP2->RARalpha","NF"
"3024","c-IAP2->NRF2","NF"
"3025","c-IAP2->ESR2","NF"
"3026","c-IAP2->p73","NF"
"3027","c-IAP2->NOTCH1 (NICD)","NF"
"3028","c-IAP2->AKT1","NF"
"3029","c-IAP2->FAK1","NF"
"3030","c-IAP2->p70 S6 kinase2","NF"
"3031","c-IAP2->IKK-beta","NF"
"3032","c-IAP2->Wee1B","NF"
"3033","c-IAP2->IQGAP1","NF"
"3034","c-IAP2->Cyclin D1","NF"
"3035","c-IAP2->PKC-zeta","NF"
"3036","c-IAP2->p90RSK2(RPS6KA3)","NF"
"3037","c-IAP2->PRKAB1","NF"
"3038","c-IAP2->ERK2 (MAPK1)","NF"
"3039","c-IAP2->ErbB4","NF"
"3040","c-IAP2->Huntingtin","NF"
"3041","c-IAP2->ETS1","NF"
"3042","c-IAP2->M-Ras","NF"
"3043","c-IAP2->Beta-catenin","NF"
"3044","c-IAP2->Sirtuin1","NF"
"3045","c-IAP2->H-Ras","NF"
"3046","c-IAP2->JNK2(MAPK9)","NF"
"3047","c-IAP2->p53","NF"
"3048","c-IAP2->Oct-3/4","NF"
"3049","c-IAP2->AML1 (RUNX1)","NF"
"3050","c-IAP2->PAK1","NF"
"3051","c-IAP2->KLF5","NF"
"3052","c-IAP2->HSP70","NF"
"3053","c-IAP2->SIK","NF"
"3054","c-IAP2->TFIIB","NF"
"3055","c-IAP2->Cyclin B1","NF"
"3056","c-IAP2->AFX1","NF"
"3057","c-IAP2->VIL2 (ezrin)","NF"
"3058","c-IAP2->CARM1","NF"
"3059","c-IAP2->TC21","NF"
"3060","c-IAP2->LEPR","NF"
"3061","c-IAP2->GRB2","NF"
"3062","c-IAP2->ATP1A1","NF"
"3063","c-IAP2->MEK1/2","NF"
"3064","c-IAP2->MITF","NF"
"3065","c-IAP2->MUC1","NF"
"3066","c-IAP2->ErbB3","NF"
"3067","c-IAP2->Itch","NF"
"3068","c-IAP2->LRP6","NF"
"3069","c-IAP2->EGR1","NF"
"3070","c-IAP2->PP1-cat","NF"
"3071","c-IAP2->GSK3A","NF"
"3072","c-IAP2->c-Fos","NF"
"3073","c-IAP2->YB-1","NF"
"3074","c-IAP2->PTEN","NF"
"3075","c-IAP2->N-Myc","NF"
"3076","c-IAP2->PIK3C3","NF"
"3077","c-IAP2->IRS-1","NF"
"3078","c-IAP2->JunB","NF"
"3079","c-IAP2->RelB (NF-kB subunit)","NF"
"3080","c-IAP2->Bcl-3","NF"
"3081","c-IAP2->BMAL1","NF"
"3082","c-IAP2->YY1","NF"
"3083","c-IAP2->Aurora-A","NF"
"3084","c-IAP2->ERK1 (MAPK3)","NF"
"3085","c-IAP2->c-Jun","NF"
"3086","c-IAP2->K-RAS","NF"
"3087","c-IAP2->Synapsin I","NF"
"3088","c-IAP2->PSD-95","NF"
"3089","c-IAP2->DNA-PK","NF"
"3090","c-IAP2->Laforin","NF"
"3091","c-IAP2->CBP","NF"
"3092","c-IAP2->Calpain 2(m)","NF"
"3093","c-IAP2->STAT5B","NF"
"3094","c-IAP2->PKC-delta","NF"
"3095","c-IAP2->STAT1","NF"
"3096","c-IAP2->MMP-2","NF"
"3097","c-IAP2->REV-ERBalpha","NF"
"3098","c-IAP2->PKC-alpha","NF"
"3099","c-IAP2->Axin1","NF"
"3100","c-IAP2->PKA-cat alpha","NF"
"3101","c-IAP2->PI-TP","NF"
"3102","c-IAP2->NR2B","NF"
"3103","c-IAP2->Plectin 1","NF"
"3104","c-IAP2->PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2","NF"
"3105","c-IAP2->Rac1","NF"
"3106","c-IAP2->TGF-alpha","NF"
"3107","c-IAP2->IGF-1 receptor","NF"
"3108","c-IAP2->IKK (cat)","NF"
"3109","c-IAP2->JAK2","NF"
"3110","c-IAP2->SOS","NF"
"3111","c-IAP2->PDK (PDPK1)","NF"
"3112","c-IAP2->Shc","NF"
"3113","c-IAP2->I-kB","NF"
"3114","c-IAP2->APC protein","NF"
"3115","c-IAP2->Axin","NF"
"3116","c-IAP2->FRAT1","NF"
"3117","c-IAP2->HSF1","NF"
"3118","c-IAP2->IKK-gamma","NF"
"3119","c-IAP2->A-Raf-1","NF"
"3120","c-IAP2->ERK1/2","NF"
"3121","c-IAP2->ERK5 (MAPK7)","NF"
"3122","c-IAP2->Kinase MYT1","NF"
"3123","c-IAP2->CDC25B","NF"
"3124","c-IAP2->Gephyrin","NF"
"3125","c-IAP2->RIPK1","NF"
"3126","c-IAP2->RAP-1A","NF"
"3127","c-IAP2->VAV-2","NF"
"3128","c-IAP2->p120GAP","NF"
"3129","c-IAP2->ErbB2","NF"
"3130","c-IAP2->R-Ras","NF"
"3131","c-IAP2->CDC42","NF"
"3132","c-IAP2->JAK1","NF"
"3133","c-IAP2->SP1","NF"
"3134","c-IAP2->TCF7L2 (TCF4)","NF"
"3135","c-IAP2->Amphiregulin","NF"
"3136","c-IAP2->ILK","NF"
"3137","c-IAP2->Paxillin","NF"
"3138","c-IAP2->SHP-2","NF"
"3139","c-IAP2->Securin","NF"
"3140","c-IAP2->Raptor","NF"
"3141","c-IAP2->SynGAP","NF"
"3142","c-IAP2->RHEB2","NF"
"3143","c-IAP2->AFAP","NF"
"3144","c-IAP2->Progesterone receptor","NF"
"3145","c-IAP2->PP2A catalytic","NF"
"3146","c-IAP2->Talin","NF"
"3147","c-IAP2->Prolactin receptor","NF"
"3148","c-IAP2->CDC25A","NF"
"3149","c-IAP2->CDC25C","NF"
"3150","c-IAP2->RIPK2","NF"
"3151","c-IAP2->PKC-eta","NF"
"3152","c-IAP2->Rictor","NF"
"3153","c-IAP2->ESPL1","NF"
"3154","c-IAP2->PKC-theta","NF"
"3155","c-IAP2->NF-kB2 (p52)","NF"
"3156","c-IAP2->WDR3","NF"
"3157","c-IAP2->G-protein alpha-i2","NF"
"3158","c-IAP2->RXR","NF"
"3159","c-IAP2->PKC-epsilon","NF"
"3160","c-IAP2->GRP78","NF"
"3161","c-IAP2->PKC-mu","NF"
"3162","c-IAP2->NF-kB1 (p50)","NF"
"3163","c-IAP2->STAT5A","NF"
"3164","c-IAP2->COL1A2","NF"
"3165","c-IAP2->TRUB2","NF"
"3166","c-IAP2->Lef-1","NF"
"3167","c-IAP2->BRG1","NF"
"3168","c-IAP2->PKC-lambda/iota","NF"
"3169","FOXO3A->MEK1(MAP2K1)","NF"
"3170","FOXO3A->C/EBPalpha","NF"
"3171","FOXO3A->MTOR","NF"
"3172","FOXO3A->GSK3B","NF"
"3173","FOXO3A->NF-kB","NF"
"3174","FOXO3A->CREB1","NF"
"3175","FOXO3A->ADAM17","NF"
"3176","FOXO3A->RelA (p65 NF-kB subunit)","NF"
"3177","FOXO3A->PRKAA1","NF"
"3178","FOXO3A->SRC","NF"
"3179","FOXO3A->ITGB4","NF"
"3180","FOXO3A->E2F1","NF"
"3181","FOXO3A->STK11","NF"
"3182","FOXO3A->SREBP1 (nuclear)","NF"
"3183","FOXO3A->FAP-1","NF"
"3184","FOXO3A->c-IAP2","NF"
"3185","FOXO3A->PKA-cat (cAMP-dependent)","NF"
"3186","FOXO3A->RPS6KB1","NF"
"3187","FOXO3A->CaMKK2","NF"
"3188","FOXO3A->DEPTOR","NF"
"3189","FOXO3A->CDK1 (p34)","NF"
"3190","FOXO3A->STAT3","NF"
"3191","FOXO3A->MLK3(MAP3K11)","NF"
"3192","FOXO3A->EGFR","NF"
"3193","FOXO3A->p90Rsk","NF"
"3194","FOXO3A->GSK3A/beta","NF"
"3195","FOXO3A->TSC2","NF"
"3196","FOXO3A->NF-AT1(NFATC2)","NF"
"3197","FOXO3A->C/EBPbeta","NF"
"3198","FOXO3A->c-Abl","NF"
"3199","FOXO3A->p300","NF"
"3200","FOXO3A->AKT(PKB)","NF"
"3201","FOXO3A->BCL10","NF"
"3202","FOXO3A->RPS6KA1","NF"
"3203","FOXO3A->SRF","NF"
"3204","FOXO3A->RACK1","NF"
"3205","FOXO3A->ESR1 (nuclear)","NF"
