"","literature.path","explained.by"
"3320","Cyclin D->Paxillin","NF"
"3321","Cyclin D->SHP-2","NF"
"3322","Cyclin D->Securin","NF"
"3323","Cyclin D->SRC","NF"
"3324","Cyclin D->Raptor","NF"
"3325","Cyclin D->RHEB2","NF"
"3326","Cyclin D->Prolactin receptor","NF"
"3327","Cyclin D->CDC25A","NF"
"3328","Cyclin D->RIPK2","NF"
"3329","Cyclin D->Rictor","NF"
"3330","Cyclin D->BMAL1","NF"
"3331","Cyclin D->ESPL1","NF"
"3332","Cyclin D->AML1 (RUNX1)","NF"
"3333","Cyclin D->DEPTOR","NF"
"3334","Cyclin D->PLK1","NF"
"3335","Cyclin D->ROCK1","NF"
"3336","Cyclin D->YY1","NF"
"3337","Cyclin D->PKC-theta","NF"
"3338","Cyclin D->SREBP1 (nuclear)","NF"
"3339","Cyclin D->CREB1","NF"
"3340","Cyclin D->WDR3","NF"
"3341","Cyclin D->G-protein alpha-i2","NF"
"3342","Cyclin D->PKA-cat alpha","NF"
"3343","Cyclin D->PTEN","NF"
"3344","Cyclin D->DNA-PK","NF"
"3345","Cyclin D->GRP78","NF"
"3346","Cyclin D->RARalpha","NF"
"3347","Cyclin D->C/EBPalpha","NF"
"3348","Cyclin D->GCR-alpha","NF"
"3349","Cyclin D->PKC-mu","NF"
"3350","Cyclin D->MEK1/2","NF"
"3351","Cyclin D->ADAM17","NF"
"3352","Cyclin D->STAT5A","NF"
"3353","Cyclin D->ERK1/2","NF"
"3354","Cyclin D->APC protein","NF"
"3355","Cyclin D->BRG1","NF"
"3356","Cyclin D->NF-kB1 (p50)","NF"
"3357","Cyclin D->PKC-lambda/iota","NF"
"3358","RAF1->MAP2K","NF"
"3359","RAF1->SRC1","NF"
"3360","RAF1->mTOR","RAF1->mTOR"
"3361","RAF1->NUR77","NF"
"3362","RAF1->GSK3B","RAF1->GSK3B"
"3363","RAF1->NF-kB","NF"
"3364","RAF1->ITGB4","RAF1->ITGB4"
"3365","RAF1->E2F1","NF"
"3366","RAF1->LKB1","RAF1->LKB1"
"3367","RAF1->AMPK","NF"
"3368","RAF1->c-IAP2","NF"
"3369","RAF1->FOXO3A","NF"
"3370","RAF1->P70S6K","NF"
"3371","RAF1->CDK1","NF"
"3372","RAF1->STAT3","NF"
"3373","RAF1->MAP3K","NF"
"3374","RAF1->GSK3A","RAF1->GSK3A"
"3375","RAF1->Tuberin","NF"
"3376","RAF1->C/EBPbeta","NF"
"3377","RAF1->c-Abl","NF"
"3378","RAF1->p300","NF"
"3379","RAF1->AKT","NF"
"3380","RAF1->ESR1","NF"
"3381","RAF1->EGFR","RAF1->EGFR"
"3382","RAF1->Cyclin D","NF"
"3383","RAF1->Androgen receptor","NF"
"3384","RAF1->HGF receptor (Met)","NF"
"3385","RAF1->B-Raf","NF"
"3386","RAF1->PKC","NF"
"3387","RAF1->HSF1","NF"
"3388","RAF1->NOTCH1 (NICD)","NF"
"3389","RAF1->AKT1","NF"
"3390","RAF1->FAK1","NF"
"3391","RAF1->IKK-beta","NF"
"3392","RAF1->Cyclin D1","NF"
"3393","RAF1->PRKAB1","RAF1->PRKAB1"
"3394","RAF1->MAPK1","NF"
"3395","RAF1->ErbB4","NF"
"3396","RAF1->Beta-catenin","NF"
"3397","RAF1->Sirtuin1","NF"
"3398","RAF1->H-Ras","NF"
"3399","RAF1->JNK2(MAPK9)","NF"
"3400","RAF1->p53","NF"
"3401","RAF1->PAK1","NF"
"3402","RAF1->KLF5","NF"
"3403","RAF1->HSP70","NF"
"3404","RAF1->SIK","NF"
"3405","RAF1->VIL2","NF"
"3406","RAF1->CARM1","NF"
"3407","RAF1->TC21","NF"
"3408","RAF1->LEPR","RAF1->LEPR"
"3409","RAF1->GRB2","NF"
"3410","RAF1->ETS1","NF"
"3411","RAF1->MITF","NF"
"3412","RAF1->MUC1","NF"
"3413","RAF1->ErbB3","NF"
"3414","RAF1->LRP6","NF"
"3415","RAF1->NF-AT2(NFATC1)","NF"
"3416","RAF1->PP1-cat","NF"
"3417","RAF1->YB-1","NF"
"3418","RAF1->PIK3C3","RAF1->PIK3C3"
"3419","RAF1->RelB (NF-kB subunit)","NF"
"3420","RAF1->IGF-1 receptor","NF"
"3421","RAF1->Bcl-3","NF"
"3422","RAF1->c-Myc","NF"
"3423","RAF1->Aurora-A","NF"
"3424","RAF1->MAPK3","NF"
"3425","RAF1->PRAS40","NF"
"3426","RAF1->BCL10","RAF1->BCL10"
"3427","RAF1->EGR1","NF"
"3428","RAF1->N-Myc","NF"
"3429","RAF1->PP2A catalytic","NF"
"3430","RAF1->STAT1","NF"
"3431","RAF1->PRKAA1","none"
"3432","RAF1->PP2A cat (alpha)","NF"
"3433","RAF1->PI-TP","NF"
"3434","RAF1->STAT5B","NF"
"3435","RAF1->c-Jun","NF"
"3436","RAF1->JAK2","NF"
"3437","RAF1->Axin","NF"
"3438","RAF1->FRAT1","NF"
"3439","RAF1->Shc","NF"
"3440","RAF1->GRB10","NF"
"3441","RAF1->RAP-1A","NF"
"3442","RAF1->p120GAP","NF"
"3443","RAF1->ErbB2","NF"
"3444","RAF1->CDC42","NF"
"3445","RAF1->JAK1","NF"
"3446","RAF1->JunB","NF"
"3447","RAF1->SP1","NF"
"3448","RAF1->P90S6K","RAF1->P90S6K"
"3449","RAF1->Paxillin","NF"
"3450","RAF1->SHP-2","NF"
"3451","RAF1->Securin","NF"
"3452","RAF1->SRC","RAF1->SRC"
"3453","RAF1->Raptor","NF"
"3454","RAF1->RHEB2","NF"
"3455","RAF1->Prolactin receptor","NF"
"3456","RAF1->CDC25A","NF"
"3457","RAF1->RIPK2","NF"
"3458","RAF1->Rictor","NF"
"3459","RAF1->BMAL1","NF"
"3460","RAF1->ESPL1","RAF1->ESPL1"
"3461","RAF1->AML1 (RUNX1)","NF"
"3462","RAF1->DEPTOR","NF"
"3463","RAF1->PLK1","NF"
"3464","RAF1->ROCK1","NF"
"3465","RAF1->YY1","NF"
"3466","RAF1->PKC-theta","NF"
"3467","RAF1->SREBP1 (nuclear)","NF"
"3468","RAF1->CREB1","NF"
"3469","RAF1->WDR3","RAF1->WDR3"
"3470","RAF1->G-protein alpha-i2","NF"
"3471","RAF1->PKA-cat alpha","NF"
"3472","RAF1->PTEN","NF"
"3473","RAF1->DNA-PK","NF"
"3474","RAF1->GRP78","NF"
"3475","RAF1->RARalpha","NF"
"3476","RAF1->C/EBPalpha","NF"
"3477","RAF1->GCR-alpha","NF"
"3478","RAF1->PKC-mu","NF"
"3479","RAF1->MEK1/2","NF"
"3480","RAF1->ADAM17","NF"
"3481","RAF1->STAT5A","NF"
"3482","RAF1->ERK1/2","NF"
"3483","RAF1->APC protein","NF"
"3484","RAF1->BRG1","NF"
"3485","RAF1->NF-kB1 (p50)","NF"
"3486","RAF1->PKC-lambda/iota","NF"
"3487","STAT5->MAP2K","NF"
"3488","STAT5->SRC1","NF"
"3489","STAT5->mTOR","NF"
"3490","STAT5->NUR77","NF"
"3491","STAT5->GSK3B","NF"
"3492","STAT5->NF-kB","NF"
"3493","STAT5->ITGB4","NF"
"3494","STAT5->E2F1","NF"
"3495","STAT5->LKB1","NF"
"3496","STAT5->AMPK","NF"
"3497","STAT5->c-IAP2","NF"
"3498","STAT5->FOXO3A","NF"
"3499","STAT5->P70S6K","NF"
"3500","STAT5->CDK1","NF"
"3501","STAT5->STAT3","NF"
"3502","STAT5->MAP3K","NF"
"3503","STAT5->GSK3A","NF"
"3504","STAT5->Tuberin","NF"
"3505","STAT5->C/EBPbeta","NF"
"3506","STAT5->c-Abl","NF"
"3507","STAT5->p300","NF"
"3508","STAT5->AKT","NF"
"3509","STAT5->ESR1","NF"
"3510","STAT5->EGFR","NF"
"3511","STAT5->Cyclin D","NF"
"3512","STAT5->RAF1","NF"
"3513","STAT5->Androgen receptor","NF"
"3514","STAT5->HGF receptor (Met)","NF"
"3515","STAT5->B-Raf","NF"
"3516","STAT5->PKC","NF"
"3517","STAT5->HSF1","NF"
"3518","STAT5->NOTCH1 (NICD)","NF"
"3519","STAT5->AKT1","NF"
"3520","STAT5->FAK1","NF"
"3521","STAT5->IKK-beta","NF"
"3522","STAT5->Cyclin D1","NF"
"3523","STAT5->PRKAB1","NF"
"3524","STAT5->MAPK1","NF"
"3525","STAT5->ErbB4","NF"
"3526","STAT5->Beta-catenin","NF"
"3527","STAT5->Sirtuin1","NF"
"3528","STAT5->H-Ras","NF"
"3529","STAT5->JNK2(MAPK9)","NF"
"3530","STAT5->p53","NF"
"3531","STAT5->PAK1","NF"
"3532","STAT5->KLF5","NF"
"3533","STAT5->HSP70","NF"
"3534","STAT5->SIK","NF"
"3535","STAT5->VIL2","NF"
"3536","STAT5->CARM1","NF"
"3537","STAT5->TC21","NF"
"3538","STAT5->LEPR","NF"
"3539","STAT5->GRB2","NF"
"3540","STAT5->ETS1","NF"
"3541","STAT5->MITF","NF"
"3542","STAT5->MUC1","NF"
"3543","STAT5->ErbB3","NF"
"3544","STAT5->LRP6","NF"
"3545","STAT5->NF-AT2(NFATC1)","NF"
"3546","STAT5->PP1-cat","NF"
"3547","STAT5->YB-1","NF"
"3548","STAT5->PIK3C3","NF"
"3549","STAT5->RelB (NF-kB subunit)","NF"
"3550","STAT5->IGF-1 receptor","NF"
"3551","STAT5->Bcl-3","NF"
"3552","STAT5->c-Myc","NF"
"3553","STAT5->Aurora-A","NF"
"3554","STAT5->MAPK3","NF"
"3555","STAT5->PRAS40","NF"
"3556","STAT5->BCL10","NF"
"3557","STAT5->EGR1","NF"
"3558","STAT5->N-Myc","NF"
"3559","STAT5->PP2A catalytic","NF"
"3560","STAT5->STAT1","NF"
"3561","STAT5->PRKAA1","NF"
"3562","STAT5->PP2A cat (alpha)","NF"
"3563","STAT5->PI-TP","NF"
"3564","STAT5->STAT5B","NF"
"3565","STAT5->c-Jun","NF"
"3566","STAT5->JAK2","NF"
"3567","STAT5->Axin","NF"
"3568","STAT5->FRAT1","NF"
"3569","STAT5->Shc","NF"
"3570","STAT5->GRB10","NF"
"3571","STAT5->RAP-1A","NF"
"3572","STAT5->p120GAP","NF"
"3573","STAT5->ErbB2","NF"
"3574","STAT5->CDC42","NF"
"3575","STAT5->JAK1","NF"
"3576","STAT5->JunB","NF"
"3577","STAT5->SP1","NF"
"3578","STAT5->P90S6K","NF"
"3579","STAT5->Paxillin","NF"
"3580","STAT5->SHP-2","NF"
"3581","STAT5->Securin","NF"
"3582","STAT5->SRC","NF"
"3583","STAT5->Raptor","NF"
"3584","STAT5->RHEB2","NF"
"3585","STAT5->Prolactin receptor","NF"
"3586","STAT5->CDC25A","NF"
"3587","STAT5->RIPK2","NF"
"3588","STAT5->Rictor","NF"
"3589","STAT5->BMAL1","NF"
"3590","STAT5->ESPL1","NF"
"3591","STAT5->AML1 (RUNX1)","NF"
"3592","STAT5->DEPTOR","NF"
"3593","STAT5->PLK1","NF"
"3594","STAT5->ROCK1","NF"
"3595","STAT5->YY1","NF"
"3596","STAT5->PKC-theta","NF"
"3597","STAT5->SREBP1 (nuclear)","NF"
"3598","STAT5->CREB1","NF"
"3599","STAT5->WDR3","NF"
"3600","STAT5->G-protein alpha-i2","NF"
"3601","STAT5->PKA-cat alpha","NF"
"3602","STAT5->PTEN","NF"
"3603","STAT5->DNA-PK","NF"
"3604","STAT5->GRP78","NF"
"3605","STAT5->RARalpha","NF"
"3606","STAT5->C/EBPalpha","NF"
"3607","STAT5->GCR-alpha","NF"
"3608","STAT5->PKC-mu","NF"
"3609","STAT5->MEK1/2","NF"
"3610","STAT5->ADAM17","NF"
"3611","STAT5->STAT5A","NF"
"3612","STAT5->ERK1/2","NF"
"3613","STAT5->APC protein","NF"
"3614","STAT5->BRG1","NF"
"3615","STAT5->NF-kB1 (p50)","NF"
"3616","STAT5->PKC-lambda/iota","NF"
"3617","Androgen receptor->MAP2K","NF"
"3618","Androgen receptor->SRC1","NF"
"3619","Androgen receptor->mTOR","NF"
"3620","Androgen receptor->NUR77","NF"
"3621","Androgen receptor->GSK3B","NF"
"3622","Androgen receptor->NF-kB","NF"
"3623","Androgen receptor->ITGB4","NF"
"3624","Androgen receptor->E2F1","NF"
"3625","Androgen receptor->LKB1","NF"
"3626","Androgen receptor->AMPK","NF"
"3627","Androgen receptor->c-IAP2","NF"
"3628","Androgen receptor->FOXO3A","NF"
"3629","Androgen receptor->P70S6K","NF"
"3630","Androgen receptor->CDK1","NF"
"3631","Androgen receptor->STAT3","NF"
"3632","Androgen receptor->MAP3K","NF"
"3633","Androgen receptor->GSK3A","NF"
"3634","Androgen receptor->Tuberin","NF"
"3635","Androgen receptor->C/EBPbeta","NF"
"3636","Androgen receptor->c-Abl","NF"
"3637","Androgen receptor->p300","NF"
"3638","Androgen receptor->AKT","NF"
"3639","Androgen receptor->ESR1","NF"
"3640","Androgen receptor->EGFR","NF"
"3641","Androgen receptor->Cyclin D","NF"
"3642","Androgen receptor->RAF1","NF"
"3643","Androgen receptor->HGF receptor (Met)","NF"
"3644","Androgen receptor->B-Raf","NF"
"3645","Androgen receptor->PKC","NF"
"3646","Androgen receptor->HSF1","NF"
"3647","Androgen receptor->NOTCH1 (NICD)","NF"
"3648","Androgen receptor->AKT1","NF"
"3649","Androgen receptor->FAK1","NF"
"3650","Androgen receptor->IKK-beta","NF"
"3651","Androgen receptor->Cyclin D1","NF"
"3652","Androgen receptor->PRKAB1","NF"
"3653","Androgen receptor->MAPK1","NF"
"3654","Androgen receptor->ErbB4","NF"
"3655","Androgen receptor->Beta-catenin","NF"
"3656","Androgen receptor->Sirtuin1","NF"
"3657","Androgen receptor->H-Ras","NF"
"3658","Androgen receptor->JNK2(MAPK9)","NF"
"3659","Androgen receptor->p53","NF"
"3660","Androgen receptor->PAK1","NF"
"3661","Androgen receptor->KLF5","NF"
"3662","Androgen receptor->HSP70","NF"
"3663","Androgen receptor->SIK","NF"
"3664","Androgen receptor->VIL2","NF"
"3665","Androgen receptor->CARM1","NF"
"3666","Androgen receptor->TC21","NF"
"3667","Androgen receptor->LEPR","NF"
"3668","Androgen receptor->GRB2","NF"
"3669","Androgen receptor->ETS1","NF"
"3670","Androgen receptor->MITF","NF"
"3671","Androgen receptor->MUC1","NF"
"3672","Androgen receptor->ErbB3","NF"
"3673","Androgen receptor->LRP6","NF"
"3674","Androgen receptor->NF-AT2(NFATC1)","NF"
"3675","Androgen receptor->PP1-cat","NF"
"3676","Androgen receptor->YB-1","NF"
"3677","Androgen receptor->PIK3C3","NF"
"3678","Androgen receptor->RelB (NF-kB subunit)","NF"
"3679","Androgen receptor->IGF-1 receptor","NF"
"3680","Androgen receptor->Bcl-3","NF"
"3681","Androgen receptor->c-Myc","NF"
"3682","Androgen receptor->Aurora-A","NF"
"3683","Androgen receptor->MAPK3","NF"
"3684","Androgen receptor->PRAS40","NF"
"3685","Androgen receptor->BCL10","NF"
"3686","Androgen receptor->EGR1","NF"
"3687","Androgen receptor->N-Myc","NF"
"3688","Androgen receptor->PP2A catalytic","NF"
"3689","Androgen receptor->STAT1","NF"
"3690","Androgen receptor->PRKAA1","NF"
"3691","Androgen receptor->PP2A cat (alpha)","NF"
"3692","Androgen receptor->PI-TP","NF"
"3693","Androgen receptor->STAT5B","NF"
"3694","Androgen receptor->c-Jun","NF"
"3695","Androgen receptor->JAK2","NF"
"3696","Androgen receptor->Axin","NF"
"3697","Androgen receptor->FRAT1","NF"
"3698","Androgen receptor->Shc","NF"
"3699","Androgen receptor->GRB10","NF"
"3700","Androgen receptor->RAP-1A","NF"
"3701","Androgen receptor->p120GAP","NF"
"3702","Androgen receptor->ErbB2","NF"
"3703","Androgen receptor->CDC42","NF"
"3704","Androgen receptor->JAK1","NF"
"3705","Androgen receptor->JunB","NF"
"3706","Androgen receptor->SP1","NF"
"3707","Androgen receptor->P90S6K","NF"
"3708","Androgen receptor->Paxillin","NF"
"3709","Androgen receptor->SHP-2","NF"
"3710","Androgen receptor->Securin","NF"
"3711","Androgen receptor->SRC","NF"
"3712","Androgen receptor->Raptor","NF"
"3713","Androgen receptor->RHEB2","NF"
"3714","Androgen receptor->Prolactin receptor","NF"
"3715","Androgen receptor->CDC25A","NF"
"3716","Androgen receptor->RIPK2","NF"
"3717","Androgen receptor->Rictor","NF"
"3718","Androgen receptor->BMAL1","NF"
"3719","Androgen receptor->ESPL1","NF"
"3720","Androgen receptor->AML1 (RUNX1)","NF"
"3721","Androgen receptor->DEPTOR","NF"
"3722","Androgen receptor->PLK1","NF"
"3723","Androgen receptor->ROCK1","NF"
"3724","Androgen receptor->YY1","NF"
"3725","Androgen receptor->PKC-theta","NF"
"3726","Androgen receptor->SREBP1 (nuclear)","NF"
"3727","Androgen receptor->CREB1","NF"
"3728","Androgen receptor->WDR3","NF"
"3729","Androgen receptor->G-protein alpha-i2","NF"
"3730","Androgen receptor->PKA-cat alpha","NF"
"3731","Androgen receptor->PTEN","NF"
"3732","Androgen receptor->DNA-PK","NF"
"3733","Androgen receptor->GRP78","NF"
"3734","Androgen receptor->RARalpha","NF"
"3735","Androgen receptor->C/EBPalpha","NF"
"3736","Androgen receptor->GCR-alpha","NF"
"3737","Androgen receptor->PKC-mu","NF"
"3738","Androgen receptor->MEK1/2","NF"
"3739","Androgen receptor->ADAM17","NF"
"3740","Androgen receptor->STAT5A","NF"
"3741","Androgen receptor->ERK1/2","NF"
"3742","Androgen receptor->APC protein","NF"
"3743","Androgen receptor->BRG1","NF"
"3744","Androgen receptor->NF-kB1 (p50)","NF"
"3745","Androgen receptor->PKC-lambda/iota","NF"
"3746","HGF receptor (Met)->MAP2K","NF"
"3747","HGF receptor (Met)->SRC1","NF"
"3748","HGF receptor (Met)->mTOR","NF"
"3749","HGF receptor (Met)->NUR77","NF"
"3750","HGF receptor (Met)->GSK3B","NF"
"3751","HGF receptor (Met)->NF-kB","NF"
"3752","HGF receptor (Met)->ITGB4","NF"
"3753","HGF receptor (Met)->E2F1","NF"
"3754","HGF receptor (Met)->LKB1","NF"
"3755","HGF receptor (Met)->AMPK","NF"
"3756","HGF receptor (Met)->c-IAP2","NF"
"3757","HGF receptor (Met)->FOXO3A","NF"
"3758","HGF receptor (Met)->P70S6K","NF"
"3759","HGF receptor (Met)->CDK1","NF"
"3760","HGF receptor (Met)->STAT3","NF"
"3761","HGF receptor (Met)->MAP3K","NF"
"3762","HGF receptor (Met)->GSK3A","NF"
"3763","HGF receptor (Met)->Tuberin","NF"
"3764","HGF receptor (Met)->C/EBPbeta","NF"
"3765","HGF receptor (Met)->c-Abl","NF"
"3766","HGF receptor (Met)->p300","NF"
"3767","HGF receptor (Met)->AKT","NF"
"3768","HGF receptor (Met)->ESR1","NF"
"3769","HGF receptor (Met)->EGFR","NF"
"3770","HGF receptor (Met)->Cyclin D","NF"
"3771","HGF receptor (Met)->RAF1","NF"
"3772","HGF receptor (Met)->Androgen receptor","NF"
"3773","HGF receptor (Met)->B-Raf","NF"
"3774","HGF receptor (Met)->PKC","NF"
"3775","HGF receptor (Met)->HSF1","NF"
"3776","HGF receptor (Met)->NOTCH1 (NICD)","NF"
"3777","HGF receptor (Met)->AKT1","NF"
"3778","HGF receptor (Met)->FAK1","NF"
"3779","HGF receptor (Met)->IKK-beta","NF"
"3780","HGF receptor (Met)->Cyclin D1","NF"
"3781","HGF receptor (Met)->PRKAB1","NF"
"3782","HGF receptor (Met)->MAPK1","NF"
"3783","HGF receptor (Met)->ErbB4","NF"
"3784","HGF receptor (Met)->Beta-catenin","NF"
"3785","HGF receptor (Met)->Sirtuin1","NF"
"3786","HGF receptor (Met)->H-Ras","NF"
"3787","HGF receptor (Met)->JNK2(MAPK9)","NF"
"3788","HGF receptor (Met)->p53","NF"
"3789","HGF receptor (Met)->PAK1","NF"
"3790","HGF receptor (Met)->KLF5","NF"
"3791","HGF receptor (Met)->HSP70","NF"
"3792","HGF receptor (Met)->SIK","NF"
"3793","HGF receptor (Met)->VIL2","NF"
"3794","HGF receptor (Met)->CARM1","NF"
"3795","HGF receptor (Met)->TC21","NF"
"3796","HGF receptor (Met)->LEPR","NF"
"3797","HGF receptor (Met)->GRB2","NF"
"3798","HGF receptor (Met)->ETS1","NF"
"3799","HGF receptor (Met)->MITF","NF"
"3800","HGF receptor (Met)->MUC1","NF"
"3801","HGF receptor (Met)->ErbB3","NF"
"3802","HGF receptor (Met)->LRP6","NF"
"3803","HGF receptor (Met)->NF-AT2(NFATC1)","NF"
"3804","HGF receptor (Met)->PP1-cat","NF"
"3805","HGF receptor (Met)->YB-1","NF"
"3806","HGF receptor (Met)->PIK3C3","NF"
"3807","HGF receptor (Met)->RelB (NF-kB subunit)","NF"
"3808","HGF receptor (Met)->IGF-1 receptor","NF"
"3809","HGF receptor (Met)->Bcl-3","NF"
"3810","HGF receptor (Met)->c-Myc","NF"
"3811","HGF receptor (Met)->Aurora-A","NF"
"3812","HGF receptor (Met)->MAPK3","NF"
"3813","HGF receptor (Met)->PRAS40","NF"
"3814","HGF receptor (Met)->BCL10","NF"
"3815","HGF receptor (Met)->EGR1","NF"
"3816","HGF receptor (Met)->N-Myc","NF"
"3817","HGF receptor (Met)->PP2A catalytic","NF"
"3818","HGF receptor (Met)->STAT1","NF"
"3819","HGF receptor (Met)->PRKAA1","NF"
"3820","HGF receptor (Met)->PP2A cat (alpha)","NF"
"3821","HGF receptor (Met)->PI-TP","NF"
"3822","HGF receptor (Met)->STAT5B","NF"
"3823","HGF receptor (Met)->c-Jun","NF"
"3824","HGF receptor (Met)->JAK2","NF"
"3825","HGF receptor (Met)->Axin","NF"
"3826","HGF receptor (Met)->FRAT1","NF"
"3827","HGF receptor (Met)->Shc","NF"
"3828","HGF receptor (Met)->GRB10","NF"
"3829","HGF receptor (Met)->RAP-1A","NF"
"3830","HGF receptor (Met)->p120GAP","NF"
"3831","HGF receptor (Met)->ErbB2","NF"
"3832","HGF receptor (Met)->CDC42","NF"
"3833","HGF receptor (Met)->JAK1","NF"
"3834","HGF receptor (Met)->JunB","NF"
"3835","HGF receptor (Met)->SP1","NF"
"3836","HGF receptor (Met)->P90S6K","NF"
"3837","HGF receptor (Met)->Paxillin","NF"
"3838","HGF receptor (Met)->SHP-2","NF"
"3839","HGF receptor (Met)->Securin","NF"
"3840","HGF receptor (Met)->SRC","NF"
"3841","HGF receptor (Met)->Raptor","NF"
"3842","HGF receptor (Met)->RHEB2","NF"
"3843","HGF receptor (Met)->Prolactin receptor","NF"
"3844","HGF receptor (Met)->CDC25A","NF"
"3845","HGF receptor (Met)->RIPK2","NF"
"3846","HGF receptor (Met)->Rictor","NF"
"3847","HGF receptor (Met)->BMAL1","NF"
"3848","HGF receptor (Met)->ESPL1","NF"
"3849","HGF receptor (Met)->AML1 (RUNX1)","NF"
"3850","HGF receptor (Met)->DEPTOR","NF"
"3851","HGF receptor (Met)->PLK1","NF"
"3852","HGF receptor (Met)->ROCK1","NF"
"3853","HGF receptor (Met)->YY1","NF"
"3854","HGF receptor (Met)->PKC-theta","NF"
"3855","HGF receptor (Met)->SREBP1 (nuclear)","NF"
"3856","HGF receptor (Met)->CREB1","NF"
"3857","HGF receptor (Met)->WDR3","NF"
"3858","HGF receptor (Met)->G-protein alpha-i2","NF"
"3859","HGF receptor (Met)->PKA-cat alpha","NF"
"3860","HGF receptor (Met)->PTEN","NF"
"3861","HGF receptor (Met)->DNA-PK","NF"
"3862","HGF receptor (Met)->GRP78","NF"
"3863","HGF receptor (Met)->RARalpha","NF"
"3864","HGF receptor (Met)->C/EBPalpha","NF"
"3865","HGF receptor (Met)->GCR-alpha","NF"
"3866","HGF receptor (Met)->PKC-mu","NF"
"3867","HGF receptor (Met)->MEK1/2","NF"
"3868","HGF receptor (Met)->ADAM17","NF"
"3869","HGF receptor (Met)->STAT5A","NF"
"3870","HGF receptor (Met)->ERK1/2","NF"
"3871","HGF receptor (Met)->APC protein","NF"
"3872","HGF receptor (Met)->BRG1","NF"
"3873","HGF receptor (Met)->NF-kB1 (p50)","NF"
"3874","HGF receptor (Met)->PKC-lambda/iota","NF"
"3875","B-Raf->MAP2K","NF"
"3876","B-Raf->SRC1","NF"
"3877","B-Raf->mTOR","NF"
"3878","B-Raf->NUR77","NF"
"3879","B-Raf->GSK3B","NF"
"3880","B-Raf->NF-kB","NF"
"3881","B-Raf->ITGB4","NF"
"3882","B-Raf->E2F1","NF"
"3883","B-Raf->LKB1","NF"
"3884","B-Raf->AMPK","NF"
"3885","B-Raf->c-IAP2","NF"
"3886","B-Raf->FOXO3A","NF"
"3887","B-Raf->P70S6K","NF"
"3888","B-Raf->CDK1","NF"
"3889","B-Raf->STAT3","NF"
"3890","B-Raf->MAP3K","NF"
"3891","B-Raf->GSK3A","NF"
"3892","B-Raf->Tuberin","NF"
"3893","B-Raf->C/EBPbeta","NF"
"3894","B-Raf->c-Abl","NF"
"3895","B-Raf->p300","NF"
"3896","B-Raf->AKT","NF"
"3897","B-Raf->ESR1","NF"
"3898","B-Raf->EGFR","NF"
"3899","B-Raf->Cyclin D","NF"
"3900","B-Raf->RAF1","NF"
"3901","B-Raf->Androgen receptor","NF"
"3902","B-Raf->HGF receptor (Met)","NF"
"3903","B-Raf->PKC","NF"
"3904","B-Raf->HSF1","NF"
"3905","B-Raf->NOTCH1 (NICD)","NF"
"3906","B-Raf->AKT1","NF"
"3907","B-Raf->FAK1","NF"
"3908","B-Raf->IKK-beta","NF"
"3909","B-Raf->Cyclin D1","NF"
"3910","B-Raf->PRKAB1","NF"
"3911","B-Raf->MAPK1","NF"
"3912","B-Raf->ErbB4","NF"
"3913","B-Raf->Beta-catenin","NF"
"3914","B-Raf->Sirtuin1","NF"
"3915","B-Raf->H-Ras","NF"
"3916","B-Raf->JNK2(MAPK9)","NF"
"3917","B-Raf->p53","NF"
"3918","B-Raf->PAK1","NF"
"3919","B-Raf->KLF5","NF"
"3920","B-Raf->HSP70","NF"
"3921","B-Raf->SIK","NF"
"3922","B-Raf->VIL2","NF"
"3923","B-Raf->CARM1","NF"
"3924","B-Raf->TC21","NF"
"3925","B-Raf->LEPR","NF"
"3926","B-Raf->GRB2","NF"
"3927","B-Raf->ETS1","NF"
"3928","B-Raf->MITF","NF"
"3929","B-Raf->MUC1","NF"
"3930","B-Raf->ErbB3","NF"
"3931","B-Raf->LRP6","NF"
"3932","B-Raf->NF-AT2(NFATC1)","NF"
"3933","B-Raf->PP1-cat","NF"
"3934","B-Raf->YB-1","NF"
"3935","B-Raf->PIK3C3","NF"
"3936","B-Raf->RelB (NF-kB subunit)","NF"
"3937","B-Raf->IGF-1 receptor","NF"
"3938","B-Raf->Bcl-3","NF"
"3939","B-Raf->c-Myc","NF"
"3940","B-Raf->Aurora-A","NF"
"3941","B-Raf->MAPK3","NF"
"3942","B-Raf->PRAS40","NF"
"3943","B-Raf->BCL10","NF"
"3944","B-Raf->EGR1","NF"
"3945","B-Raf->N-Myc","NF"
"3946","B-Raf->PP2A catalytic","NF"
"3947","B-Raf->STAT1","NF"
"3948","B-Raf->PRKAA1","NF"
"3949","B-Raf->PP2A cat (alpha)","NF"
"3950","B-Raf->PI-TP","NF"
"3951","B-Raf->STAT5B","NF"
"3952","B-Raf->c-Jun","NF"
"3953","B-Raf->JAK2","NF"
"3954","B-Raf->Axin","NF"
"3955","B-Raf->FRAT1","NF"
"3956","B-Raf->Shc","NF"
"3957","B-Raf->GRB10","NF"
"3958","B-Raf->RAP-1A","NF"
"3959","B-Raf->p120GAP","NF"
"3960","B-Raf->ErbB2","NF"
"3961","B-Raf->CDC42","NF"
"3962","B-Raf->JAK1","NF"
"3963","B-Raf->JunB","NF"
"3964","B-Raf->SP1","NF"
"3965","B-Raf->P90S6K","NF"
"3966","B-Raf->Paxillin","NF"
"3967","B-Raf->SHP-2","NF"
"3968","B-Raf->Securin","NF"
